sku;stock_28_02
17164;727
17172;47
17177;482
17244;14
17250;39
17289;0
17304;28
17308;70
17533;191
17536;180
17573;736
17576;496
15426;0
15428;0
15429;0
15431;0
15681;692
15839;0
15900;1019
16764;18
16770;18
16779;0
16781;0
16784;0
16786;0
16788;0
16790;0
16793;56
16975;135
17001;213
17136;20
17138;34
17142;20
16783;0
16789;149
16791;20
16965;47
16996;1217
16997;215
17134;62
17141;27
17170;0
17184;888
17307;51
17309;6
17406;51
17532;216
17575;555
17675;83
17756;0
17762;6
17769;0
17778;41
17163;0
17171;42
17178;89
17252;83
17288;0
17298;57
17299;163
17305;73
17306;10
17534;161
17565;0
17574;626
17705;158
17754;27
17758;324
17766;50
17767;121
17777;27
17795;14
17577;693
17697;4
17704;23
17706;26
17757;100
17760;48
17765;38
17796;10
17798;0
17799;53
17800;39
17815;1
17833;29
17838;23
17839;69
17888;63
17890;32
17943;76
17945;42
17165;0
17174;0
17239;7
17240;0
17251;44
17253;53
17290;0
17535;178
17542;400
17660;80
17681;0
17685;9
17759;156
17768;7
17797;20
17813;0
17814;9
17840;23
17865;40
17870;0
17802;21
17832;12
17837;0
17841;24
17852;15
17853;57
17862;22
17871;108
17889;49
17941;63
17942;0
17944;45
17948;17
17966;15
18006;16
18009;31
18086;0
18089;0
18167;36
18174;12
17856;131
17866;25
17879;207
17891;59
17938;42
17946;23
17949;0
17953;15
18001;82
18090;0
18091;0
18133;101
18135;4
18170;22
18176;10
18178;7
18180;6
18186;0
18188;37
18196;95
18276;12
18282;12
18285;7
18287;15
18288;11
18294;7
18341;0
18343;0
18348;20
18374;5
18379;11
18380;0
18422;105
18467;192
18524;21
18528;21
18648;132
18694;0
18776;0
18778;0
18781;0
18798;10
18468;144
18526;18
18650;147
18653;556
18660;51
18693;0
18695;0
18696;1
18697;21
18779;42
18782;32
18788;22
18792;10
18794;17
18799;63
18862;9
18961;260
18964;84
19098;0
18444;18
18462;64
18469;120
18525;11
18659;51
18698;3
18705;201
18780;5
18783;127
18785;0
18790;6
18795;0
18805;77
18863;27
18952;6
18959;11
18965;324
19076;3
19131;20
19403;20
18280;14
18283;27
18286;11
18289;9
18291;11
18336;65
18347;52
18398;21
18445;0
18449;71
18457;144
18460;144
18495;78
18529;29
18530;18
18531;11
18647;93
18649;163
18661;313
18674;0
19118;0
19132;55
19255;1
19258;0
19407;0
19513;0
19524;53
19528;9
19537;23
19539;204
19544;147
19645;0
19701;210
19705;27
19803;16
19804;28
19808;34
19810;28
19815;128
19816;26
19894;0
19408;0
19512;23
19518;20
19525;17
19534;71
19538;77
19553;381
19604;0
19626;0
19628;0
19702;182
19707;201
19734;0
19759;0
19776;0
19791;20
19822;56
19865;32
19870;36
19892;0
18804;0
19023;73
19075;4
19119;0
19140;0
19225;0
19259;0
19278;23
19280;25
19357;4
19523;7
19526;29
19527;32
19529;408
19540;52
19541;122
19543;114
19627;0
19690;62
19698;1
19703;12
19895;62
19955;26
20027;0
20029;7
20032;16
20036;34
20042;73
20046;66
20087;7
20089;9
20146;150
20151;0
20155;1
20158;6
20163;6
20164;0
20179;0
20190;63
20229;12
20286;2
20345;0
20372;22
20373;18
20430;35
20510;29
20552;88
20555;68
20557;60
20561;96
20618;16
20628;48
20631;15
20637;24
20641;23
20645;29
20713;128
20719;318
20723;76
20724;129
20728;54
20736;26
20744;5
20748;6
20751;0
20774;21
20846;0
20847;0
20853;75
20854;28
20858;48
20859;29
20860;47
20866;0
20867;0
20871;0
20874;60
20879;44
20910;48
20920;0
20030;0
20033;28
20037;26
20038;27
20039;68
20040;24
20043;61
20152;8
20154;12
20159;4
20161;5
20167;48
20174;0
20188;38
20288;251
20331;10
20351;0
20379;272
20415;0
13164;25
13241;8
13411;62
13681;7
13719;26
13909;0
14133;72
14167;119
14290;18
14315;17
14399;7
14414;11
14464;29
14720;26
14730;52
14975;5
14979;3
15004;79
14976;23
14978;0
15047;169
15076;37
15165;9
15167;11
15210;16
15233;37
15331;32
15349;0
15383;28
15388;14
15415;0
15416;0
15418;0
15420;0
15422;0
15425;0
14319;18
14604;12
14724;24
14759;9
14850;0
14972;35
14977;6
15077;61
15096;3532
15164;10
15209;21
15211;78
15213;85
15421;0
15427;0
15430;0
15581;3
15910;20
15069;1500
15074;122
15212;74
15344;11
15386;16
15446;480
15447;360
15523;250
15579;2
15925;129
15939;0
16108;0
16230;34
16761;12
16771;17
15350;0
15387;28
15389;41
15417;0
15423;0
15424;0
16724;8
16774;0
16780;89
16787;0
16792;97
16794;0
16998;100
17002;31
17004;48
17139;86
17140;176
15996;20
20514;0
20553;15
20560;48
20619;29
20629;24
20630;18
20633;19
20634;5
20640;10
20642;22
20643;24
20644;31
20711;160
20712;179
20714;205
20718;261
20722;0
20727;48
19704;103
19706;33
19792;9
19806;0
19809;21
19891;0
19893;0
19896;0
20035;57
20045;68
20157;0
20160;10
20162;0
20285;11
20330;0
20346;0
20348;0
20349;10
20350;0
20377;72
20381;33
20933;86
20950;50
20953;48
20956;7
20961;62
20965;550
20972;4
20978;14
20979;0
20992;15
20998;24
20999;0
21001;31
21003;12
21009;76
21052;26
21054;13
21056;0
21094;48
21129;0
21131;0
21136;0
21139;0
21149;0
21153;0
21154;0
21157;0
21160;0
21162;6
21170;0
21187;6
21242;48
21244;54
21281;3
21287;0
21308;8
21320;144
21322;112
21324;40
18087;0
18088;0
18136;14
18169;32
18171;0
18173;53
18181;3
18183;12
18184;13
18246;0
18277;13
18278;40
18284;7
18290;6
18360;13
18381;0
18383;15
18396;27
18399;14
18400;13
18182;3
18200;0
18279;9
18281;13
18293;22
18295;25
18296;24
18298;0
18308;142
18309;68
18337;0
18344;0
18346;0
18364;14
18382;20
18416;27
18446;360
18451;540
18458;121
18459;168
17887;48
17947;40
17973;26
17974;3
17976;18
18079;1060
18092;0
18132;42
18134;8
18175;11
18177;9
18185;7
18187;37
18189;31
18258;137
18777;25
18786;1
18807;26
18864;10
18966;26
19024;69
19074;10
19260;0
19535;60
19536;39
19542;103
19563;45
19603;0
19605;0
19606;0
19700;65
19708;0
19735;12
19805;17
20406;0
20412;135
20548;36
20549;20
20551;22
20554;19
20556;59
20562;77
20574;21
20617;0
20621;13
20632;24
20636;14
20638;19
20639;23
20655;2
20747;0
20750;0
20832;896
20845;600
20852;84
20857;0
20861;29
20865;24
20877;7
20901;164
20908;48
20909;0
20922;12
20924;12
20925;12
20952;50
20954;44
20957;20
20960;73
20966;475
20973;22
20974;19
20977;11
20981;0
20988;245
20989;192
20993;66
20994;48
20997;19
21002;57
21016;120
21017;116
21050;76
21053;144
21072;163
21098;48
21133;0
21134;0
21137;0
21328;115
21329;110
21332;39
21333;88
21334;110
21338;1
21339;161
21341;0
21361;0
21388;320
21389;0
21483;0
21484;0
21491;0
21513;0
21532;30
21535;35
21537;36
21542;22
21140;0
21143;0
21147;0
21151;0
21156;0
21243;48
21285;0
21319;36
21327;110
21337;160
21340;88
21359;0
21360;0
21387;320
21391;0
21401;20
21479;0
21482;0
21490;0
19821;31
19832;0
19890;0
19909;105
19918;0
20028;24
20031;0
20034;20
20041;89
20044;73
20052;0
20088;0
20145;389
20156;5
20187;9
20191;27
20308;0
20347;0
20352;0
20369;118
20407;0
20657;25
20715;120
21155;0
21161;18
21169;0
21279;0
21284;0
21286;0
21321;120
21325;48
21331;242
21335;180
21342;156
21343;0
21350;0
21356;19
21357;14
21390;0
21442;0
21481;0
21485;0
21531;30
20720;208
20726;60
20780;41
20783;8
20831;13
20844;0
20848;46
20849;36
20850;30
20851;23
20856;37
20864;0
20868;0
20869;0
20870;0
20873;38
20902;172
20904;46
20918;35
20919;66
20921;20
20951;42
20958;0
20959;22
20963;144
20964;243
20967;14
20970;13
20976;9
20982;2
20985;0
20990;403
20996;15
21047;0
21049;34
21051;97
21117;0
21135;0
21138;0
21148;0
21150;0
21152;0
21159;0
21167;432
21183;9
20716;163
20717;63
20721;253
20725;69
20742;0
20749;0
20754;0
20775;5
20779;0
20781;6
20782;14
20830;23
20855;24
20862;240
20863;7
20880;16
20900;64
20903;64
20907;24
20955;0
20962;258
20968;0
20969;10
20971;16
20975;14
20980;0
20983;4
20984;86
20986;56
20987;28
20991;13
20995;12
21000;48
21048;38
21055;3
21130;0
21132;0
21514;0
21533;39
21543;13
21551;50
21561;0
21565;0
21566;0
21567;0
21582;16
21604;19
21688;10
21747;0
21785;13
21786;41
21809;0
21825;2045
21245;50
21280;35
21283;0
21288;0
21323;176
21326;176
21330;198
21336;180
21386;320
21392;0
21431;0
21432;0
21441;0
21443;0
21480;0
21489;0
21516;0
21517;0
21538;6
21539;18
21540;19
21548;0
21549;7
21552;0
21562;0
21564;0
21585;2304
21609;72
21687;29
21743;0
21751;62
21754;0
21767;60
21784;27
21824;6152
21981;30
21988;60
22000;60
22003;56
22025;51
22044;67
22084;36
22090;24
22093;48
22101;4
22148;24
22149;24
22167;28
21864;7
21963;20
21975;8
21976;5
22023;19
22028;55
22046;16
22047;20
22049;35
22083;36
22087;50
22089;24
22095;120
22147;24
22170;28
22173;24
22181;24
22187;24
22201;24
22224;40
22243;24
22250;40
22253;1
22260;56
22263;120
22267;80
22268;80
22270;60
22273;300
22278;90
22280;60
22283;60
22298;0
22299;0
22368;0
22369;0
22379;24
22396;18
22402;42
22414;18
22433;36
22024;56
22026;42
22048;18
22057;33
22082;36
22086;36
22088;50
22091;48
22102;9
22137;56
22171;24
22183;40
22211;40
22217;18
22219;24
22242;40
22252;1
22262;56
22264;80
22266;60
22434;12
22438;0
22447;0
22453;0
22272;60
22274;300
22276;300
22282;60
22284;60
22286;60
22300;0
22302;0
22304;0
22391;24
22408;24
22412;12
22432;36
22439;0
22444;0
22446;0
22448;0
22455;0
21534;36
21536;24
21541;15
21544;18
21546;15
21550;1
21560;0
21563;0
21545;17
21547;9
21559;0
21571;2200
21583;41
21683;2
21744;24
21746;419
21750;0
21765;52
21787;20
21923;12
21973;6
21974;7
21977;7
21980;29
21987;30
22015;7
20414;0
20431;26
20434;0
21577;0
21588;0
21589;0
21592;0
21610;160
21742;24
21745;24
21749;0
21766;80
21768;72
21800;3
22175;20
22178;20
22185;40
22191;12
22200;18
22222;18
22241;24
22254;1
22261;56
22271;60
22275;300
22281;60
22303;0
22366;11
22370;0
22435;11
22440;0
22443;0
22002;28
22004;58
22027;37
22045;23
22050;3
22077;15
22078;23
22085;36
22092;48
22094;48
22096;120
22163;24
22169;18
22172;28
22245;18
22255;1
22265;80
22269;80
22277;300
22279;90
22285;60
22295;720
22301;0
22392;24
22401;18
22430;18
22436;8
22437;0
22441;0
22442;0
22445;0
22449;0
22454;0
22456;0
20511;107
20515;247
20550;28
20558;105
20559;57
20563;48
20614;55
20616;32
20620;36
20635;9
15971;44
21199;24
21202;3
21205;0
21206;5
21848;2
21849;2
20440;0
20445;0
20498;31
21603;84
21611;16
21618;21
21622;41
21640;14
21644;1
21646;56
21647;10
21662;0
21663;4
21664;0
21666;0
21671;0
21678;14
21681;0
21761;0
21763;0
21771;68
21773;7,975
21778;0
21780;0
21789;38
21818;5
21941;4
21948;0
21949;2
21951;2
21958;0
21959;2
21972;0
21995;60
21996;30
22011;28
22014;15
21529;596
21574;1
21576;0
21591;3
21613;13
21614;24
21620;31
21629;2
21630;4
21635;0
21639;0
21645;29
21661;4
21665;1
21667;0
21673;0
21674;3
21748;45
21757;0
21762;0
21772;30,27
21775;45
21779;0,877
21781;0
21805;31
21304;33
21309;58
21365;0
21375;0
21382;0
21383;0
21384;0
21413;0
21414;0
21418;0
21421;0
21425;6
21440;0
21450;0
21467;0
21477;0
21488;0
21492;0
19886;13
19900;2
19911;24
19912;35
19938;21
19968;0
19980;0
20067;17
20094;4
20101;183
20106;0
20121;50
20126;173
20127;0
20239;26400
20245;0
20246;0
20257;0
20259;0
20260;0
20263;2
21213;0
21217;6
21218;0
21222;4
21226;1
21227;10
21307;43
21314;9
21318;35
21366;6
21371;2
21373;0
21374;1
21378;0
21379;0
21399;1
21412;0
21417;0
21420;0
21423;0
21426;10
21439;0
21460;15
21465;0
21466;0
21469;7
21470;0
21475;0
21476;0
21487;0
21493;0
21496;0
21555;6
21556;0
21557;1
21570;630
21584;117
21595;0
20791;17
20797;24
20802;43
20805;9
20813;3
20814;0
20818;2
20819;12
20822;0
20837;0
20842;0
20872;10
20875;0
20887;36
20890;0
20935;133
21004;0
21010;107
21015;51
21064;93
21070;7
20268;0
20269;3
20272;0
20275;0
20276;0
20281;0
20324;0
20335;9
20361;86
20364;0
20375;521
20376;0
20386;0
20392;24
20411;48
20413;39
21984;85
21997;30
22001;12
22010;36
22022;33
22065;17
22097;420
22099;7
22128;60
22192;48
21082;263
21095;68
21100;24
21119;0
21120;0
21122;0
21166;5
21204;0
21215;10
21219;0
21220;0
21225;0
21290;7
21301;23
21311;26
21362;1
21363;3
21364;0
21368;2
21369;7
20508;60
20509;64
20522;12
20524;18
20579;0
20580;2
20588;0
20589;0
20590;0
20602;116
20603;60
20604;53
20606;37
20610;24
20612;27
20613;26
20729;0
20790;11
20795;2
20796;17
20799;2
20800;0
20803;19
20812;2
20817;8
20823;22
20824;34
20835;0
20836;0
20843;5
20881;232
20885;31
20886;112
20891;32
20895;19
20905;278
20911;6
20931;96
20938;64
20939;64
20941;179
21021;38
21036;18
21060;3
21068;20
21083;302
21125;5
21128;2
21145;0
21200;5
22098;1
22030;24
22056;29
22124;28
22129;96
22198;48
22215;36
22216;48
22234;36
22288;0
22289;2
22290;2
22293;42,9
22297;24
22307;3
22310;9
22324;60
22330;18
22335;18
22336;30
22347;20
21370;0
21376;0
21381;3
21385;0
21400;7
21411;0
21415;0
21424;0
21452;0
21459;2
21463;81
21473;0
21494;0
21575;0
21590;0
21608;120
21612;20
21616;21
21619;16
22218;48
22244;72
22292;97
22296;60
22308;0
22309;5
22317;118
22322;70
22323;70
22328;30
22329;24
22331;12
22337;24
22342;45
22343;40
22344;32
22348;30
22349;24
22352;28
22353;28
22354;28
22358;24
22359;30
22362;24
22363;16
22372;3,185
22373;1,315
22382;24
22383;0
22384;2
22388;16
24;21,619
26;19,479
62222;0
62332;0
6242211;0
626132;0
626212;0
62624;0
22357;24
22387;8
4332;0
4352;0
4372;0
62212;0
62322;0
62432;0
62482;0
62611;0
626122;0
626222;0
626232;0
62662;0
6321;0
6928;0
78884;0
8992761111014;0
21224;0
21306;17
21310;26
21315;62
21316;0
21367;5
21372;1
21377;0
21380;3
21397;0
21410;0
21416;0
21419;0
21422;0
21451;0
21462;0
21464;0
21468;0
21471;14
21474;0
21478;0
21486;0
21530;504
21554;3
21573;0
21594;0
21615;22
21617;24
21621;86
21628;0
21631;3
21638;38
21648;36
21649;0
21650;90
21652;49
99998;0
adt;0
div;0
PagPatrocinio;0
7861;0
descomercial;0
PARQUE;0
22155;48
22203;64
22207;48
22236;48
22291;5
22294;48
22306;5
22320;70
22325;60
22326;60
22340;18
22346;20
22350;30
22356;24
22360;24
22365;2
22386;2
22457;95
27;23,417
31;546
21623;60
21633;0
21643;17
21651;0
21669;0
21675;0
21677;53
21682;2
21782;0
21788;21
21807;113
21823;3
21828;3,42
21837;5
21847;6
21903;30
21938;2
21939;20
21942;0
21945;1
21952;4
21955;0
21960;0
21979;78
21998;57
21999;54
22012;26
22041;16
22060;26
22067;6
21668;0
21670;0
21672;0
21676;2
21752;277
21764;0
21770;9
21774;47,37
21776;15
21783;14
21801;10
21804;24
21842;0
21845;6
21838;14
21912;1
21940;1
21943;0
21944;2
21946;0
21947;2
21950;0
21953;0
21954;0
21956;0
21957;1
22013;16
22029;23
22031;23
22062;34
22064;17
22066;11
22079;101
22127;60
22180;18
22228;48
22231;36
22237;64
22318;151
22319;174
22321;70
22327;72
22332;18
22333;12
22334;18
22338;18
22339;12
22341;12
22345;24
22351;60
22355;28
22361;24
22367;60000
22371;0
22381;16
22385;8
22458;1560
4432;0
62242;0
62262;0
62312;0
62412;0
62613;0
4342;0
62264;0
62382;0
624213;0
62512;0
625121;0
625122;0
62532;0
62652;0
62672;0
62683;0
63822;0
99999;0
acerto;0
VISA;0
21839;4
21841;4
21844;4
21846;6
21850;5
21880;0
21902;5
16054;0
16241;14
16727;19
16730;24
16742;1
16759;144
16812;0
16836;0
16850;0
16851;0
16883;0
16886;0
16923;42
17033;0
17035;0
17037;0
15727;3
15739;0
15743;0
15745;0
15751;1
15766;0
15771;2
15777;0
15780;0
15920;68
15974;27
16055;0
16057;0
16058;0
16072;0
17641;14
17691;66
17711;0
17715;0
17719;0
17722;0
17806;11
17812;1
17828;20
17829;0
17834;5
17836;4
17842;0
17849;63
17858;11
17860;26
17868;46
17869;42
17877;0
17996;0
18019;139
18033;300
18034;14850
18053;2
18080;5
18085;0
18128;0
18151;61
18191;44
20785;24
20789;24
20942;254
21012;5
21019;89
21041;0
21059;1300
21062;4
21065;126
21066;198
21081;301
21093;120
21097;48
21099;40
21121;0
21127;58
21144;0
21223;0
21228;0
21269;0
21289;56
21293;57
21297;22
21298;25
19578;48
19589;110
19590;174
19638;6
19642;5
19644;10
19680;62
19711;27
19715;81
19726;20
19727;37
19731;11
19783;2
19793;0
19799;0
19800;17
19813;19
19819;65
19851;0
19855;0
20792;14
20794;26
20798;5
20807;22
20810;4
20811;0
20816;8
20825;0
20834;0
20838;1
20839;0
20882;0
20888;10
20892;56
20894;42
20912;6
20915;80
20916;55
20932;27
20934;120
20937;96
20419;0
20433;0
20441;17
20504;15
20520;153
20523;15
20527;12
20581;0
20584;0
20586;0
20591;0
20594;0
20605;24
20607;360
20611;16
20615;18
20651;81
20784;48
20786;32
20788;1
20793;12
20801;7
20804;38
20806;1
20808;1
20809;31
20815;38
20820;0
20821;0
20826;12
20827;24
20833;36
18902;9
18924;0
18931;0
18932;0
18934;0
18938;0
18940;0
18973;412
19000;8,51
19022;36
19057;0
19058;5
19088;165420
19127;7
19139;3
19166;0
19185;3
19186;0
19235;0
19236;0
19243;76
19244;33
19272;3
19274;0
19287;0
19300;0
19307;0
19310;2
19328;0
19341;0
19445;0
19449;0
19452;0
19454;0
19456;0
19461;0
19469;0
19471;0
19475;0
19490;0
19545;31
19559;40
19569;9
20365;0
20374;495
20391;12
20393;58
20394;134
20398;72
20399;88
20408;49
20439;0
20442;49
20444;0
20503;8
20521;173
20525;12
20583;0
20593;0
20609;36
20777;7
20787;94
19958;20
19964;0
19973;0
19974;0
19987;16
20;235
20053;0
20078;88
20095;27
20103;0
20104;0
20107;79
20117;0
20123;218
20124;183
20184;0
20238;43600
20241;0
20247;0
20248;0
20249;0
20252;0
20253;0
20256;0
20258;0
20262;0
20271;1
20273;0
20277;0
20279;0
20322;0
20323;0
20328;0
20336;10
20337;0
20357;61
20385;15
20390;9
20396;35
20397;87
20400;80
20840;0
20841;0
20876;0
20893;47
20913;6
20914;0
20917;76
20926;0
20936;0
20940;108
20943;64
21008;0
21018;45
21040;0
21061;30
21063;100
21067;47
21069;101
21071;2
21080;478
21092;35
21096;24
21124;1
21146;0
21198;0
21201;0
21203;0
21207;2
21209;8
21212;7
21214;11
21216;5
18084;0
18097;72
18098;3
18137;164
18142;128
18145;18
18147;32
18149;19
18190;32
18220;0
18226;0
18236;0
18330;0
18335;25
18368;26
18385;6
18401;28
18590;62
18591;57
18593;0
18596;46
18597;59
18599;65
18601;67
18603;29
18636;0
18655;35
18699;26900
18700;13000
18710;88
18715;1
18720;0
18725;116
18733;58
18734;2
18736;6
18541;0
18587;99
18592;19
18602;17
18604;28
18642;6
18656;78
18708;75
18709;228
18714;2
18719;480
18724;3
18738;28
18740;19
18750;2
18752;0
18758;12
18765;13
18766;0
18771;14
18429;0
18430;0
18433;0
18435;0
18436;0
18499;6
18548;132
18556;12
18565;10
18595;12
18600;23
18606;36
18608;40
18654;66
18737;29
18742;13
18760;0
18763;15
18769;7
18774;27
18743;4
18744;4
18746;44
18753;1
18754;27
18756;3
18759;9
18767;47
18772;21
18860;1
18861;1
18895;5
18927;0
18937;1
18943;0
18951;0
19059;6
19096;0
191210;0
19164;1
19173;0
18773;6
18775;15
18894;0
18898;6
18900;10
18925;0
18929;0
18936;0
18939;0
18941;0
18942;0
18944;0
18948;0
19006;3
19018;0
19066;0
19172;0
19257;27
19297;0
19340;2
19350;19
19190;0
19246;0
19296;0
19305;0
19323;0
19330;0
19393;3
19448;0
19460;0
19463;0
19468;0
19473;0
19474;0
19477;0
19480;1
19482;0
19486;0
19488;1
19489;0
19496;1
19519;1
19557;0
18605;16
18609;40
18645;1038
18651;70
18670;3
18685;67000
18691;120
18706;184
18726;69
18727;6
18735;111
18741;16
18745;0
18751;11
18755;36
18762;6
18764;7
18770;17
18858;0
18901;5
19570;39
19571;18
19573;26
19576;0
19577;0
19579;94
19581;168
19583;72
19616;0
19639;16
19640;0
19646;0
19668;0
19670;5
19672;2
19678;99
19679;61
19713;563
19714;23
19716;27
19353;2
19444;1
19447;0
19455;2
19459;0
19462;0
19464;0
19466;0
19476;0
19493;0
19495;0
19560;21
19561;16
19572;0
19580;35
19615;0
19617;56
19633;21
19635;22
19636;15
18893;14
18896;4
18897;5
18899;4
18926;0
18947;0
19001;11,35
19019;0
19020;0
19021;0
19056;1
19128;74
19146;0
19157;0
19165;0
19230;2
19248;0
19253;34
19254;15
19293;0
19299;0
19637;10
19647;42
19669;14
19675;53
19676;40
19677;45
19712;16
19718;21
19722;84
19723;11
19724;41
19730;48
19778;47
19780;0
19787;34
19797;1
19811;20
19823;4
19834;0
19838;5
19719;1
19720;73
19725;68
19779;0
19781;23
19784;10
19794;10
19796;1
19798;6
19817;51
19824;13
19852;0
19854;0
19862;257
19883;54
19884;0
19888;7
19937;16
20081;0
20093;0
19309;0
19318;0
19325;0
19339;2
19381;3611
19395;2
19450;0
19458;0
19481;0
19487;0
19494;0
19562;75
19582;137
19602;522
19634;0
19641;0
19643;7
19667;0
19671;9
19673;10
19674;12
19709;9
19717;17
19721;0
19728;12
19782;0
19785;0
19795;7
19812;16
19814;0
19818;32
19847;3
19861;90
19863;227
19866;25
19867;0
19869;3
19897;98
19899;0
19901;4
19940;66
19848;0
19868;16
19887;21
19889;3
19910;24
19930;0
19939;74
19941;90
19965;0
19975;0
20058;0
20097;6
20099;46
20102;17
20109;5
20110;47
20112;0
20113;0
20114;30
20125;207
20096;41
20098;63
20100;16
20105;0
20108;125
20111;0
20115;1
20116;28
20118;0
20119;0
20120;0
20122;124
20240;3900
20250;0
20255;0
20265;1
20282;0
20284;0
20295;0
20306;0
20128;0
20130;0
20153;6
20185;12
20244;0
20251;0
20254;0
20270;6
20278;0
20280;0
20283;0
20287;60
20289;19
20300;8
20312;0
20334;36
20341;16
20358;112
20359;125
20360;93
20310;18
20321;0
20366;0
20367;0
20382;11
20383;88
20384;73
20388;32
20389;0
20405;0
20409;26
20410;90
20416;34
20443;0
20505;26
20507;1
20526;11
20528;12
20582;0
20585;0
20587;0
20592;0
20595;0
20608;60
10385;0
10502;21
10506;853
10509;235
10548;31
11201;222
11233;60
11345;3120
11463;10
11471;23
11523;257
11693;0,325
11883;1,72
12013;64
12108;0
12188;24,025
11525;28
11531;0
10075;1885
10092;299
10107;5
10314;13
10372;137
10381;0
10505;248
10512;76
11138;4,595
11230;139
11470;74
11473;55
11522;71
11534;20
11573;590
10086;366
10274;27
10311;2
10315;0
10316;781
10327;827
10337;1217
10340;1594
10355;2522
10362;293
10371;117
10386;122
10503;208
10507;33
10510;94
10516;180
11200;77
11464;12
11467;13
11479;0
10003;4
10047;0
10074;0
10076;268
10286;0
10359;71
10370;52
10382;0
10501;2240
10504;271
10508;46
11235;15
11342;387
11465;18
11472;74
11474;84
11533;45
11648;15
12110;7598
12208;424
12222;820
12307;7,86
12363;0
12375;21
12381;44
12396;42
12426;138
12517;23
12519;15
12547;0
12558;0
12559;0
12564;0
12575;9
11692;21,195
11694;41,349
11945;38,805
11963;1
11995;288
12012;79
12089;44
12107;18,024
12185;5,69
12192;1,72
12194;5,955
12324;32
12328;7,568
12361;0
12373;39
12379;0
12399;20
12404;311
12425;250
12454;3
12456;0
11690;34
11994;312
11996;144
12103;0,41
12112;2323
12127;269
12217;4,377
12357;0
12395;10
12401;21
12475;590
12476;324
12484;564
12540;0
12570;38
12576;45
12595;60
12628;8
12770;780
12793;899
12191;0
12216;4,33
12322;243
12382;24
12393;90
12394;23
12400;32
12447;6,18
12453;0
12506;0
12523;31
12526;18
12527;1
12574;54
12649;21
12664;139
12702;8
12849;785
12852;716
12876;0
12483;2042
12485;1569
12522;34
12548;0
12555;18
12697;0
12701;30
12725;0,381
12769;780
12791;25
12795;457
12858;114
12859;55
12868;0
12870;0
12875;0
13027;272
13041;69
13051;0
12598;24
12618;2
12637;121
12650;39
12666;612
12691;39
12700;0
12724;1
12850;788
12851;302
12873;0
12884;1571
12895;118
13035;129
13036;236
13037;57
13038;164
13065;37,92
13095;70
13223;3
12877;0
12883;994
12938;41
12962;44
13004;28
13034;246
13063;0
13091;0
13224;61
13584;27
13610;100
13616;0
13618;0
13660;0
13662;0
13754;155
13821;14
13826;0
13827;0
12857;202
12903;120
12904;6
12984;17
12988;31
13042;72
13070;0
13620;47,38
13623;0
13828;0
13921;0
13982;53
14250;98
14423;95
14562;1150
14563;814
14606;83
14618;17
14658;16
14672;26
14711;41
14735;12
14741;65
13911;0
13947;0
14450;334
14453;160
14455;135
14554;29,735
14615;57
14617;39
14667;0
14669;2
14676;36
14691;0
14693;9
14710;113
14734;23
14739;30
14743;48
14852;1,42
13344;2
13525;30
13589;187
13601;96
13619;7,145
13621;7,26
13750;0
13762;16
13764;41
13770;67
13820;4
13919;0
13920;0
13958;1145
14010;0
14245;24
13524;12
13583;111,465
13611;70
13617;6,815
13622;0,89
13708;26
13752;0
13822;8
13825;0
13918;0
13983;28
13142;1202
13144;224
13221;40
10006;6
10033;184
10085;31
10209;115
10321;44
10328;16
10341;1430
13335;7
15335;0
14009;4,355
14253;134
14384;182
14429;0
14451;171
14609;71
14616;48
14654;0
14673;0
14675;22
14677;20
14692;45
14698;0
14737;71
14821;1
15040;9
15206;33
15337;0
15460;0
14746;182
14856;0
14869;107
14922;3741
15039;279
15151;0
15158;239
15240;0
15242;1950
15367;33
15449;14
15459;3
16267;60
16268;24
16269;27
16733;30
16734;36
16741;58
16743;0
16745;300
16758;144
16813;0
16814;0
16821;0
16861;0
16865;1
16921;0
16922;0
16924;84
16976;0
17042;0
17044;3
17062;0
17064;121
17073;0
17039;0
17040;0
17041;0
17043;2
17045;0
17047;0
17048;0
17049;0
17061;0
17063;8
17067;0
17069;0
17072;0
17219;10
17226;14
17230;37
17379;192
17445;0
17446;0
17457;0
16728;21
16740;120
16760;144
16767;0
16811;0
16884;0
16981;54
16982;70
16983;19
16994;8
17070;0
17104;0
17159;0
17202;0
17222;6
17224;0
17229;1
17232;2
17234;0
17391;15
17436;0
16723;24
16729;11
16744;300
16769;0
16847;0
16873;18
16885;0
17036;0
17046;0
17074;0
17087;13
17094;0
17099;0
17103;0
17107;0
17208;6
17225;2
17227;23
17228;39
17231;50
17093;0
17095;0
17096;0
17097;0
17108;0
17109;0
17221;11
17390;9
17393;6
17435;0
17438;0
17456;1
17463;1
17468;0
17477;2
17493;0
17689;20
17690;24
17692;66
17772;14400
17466;1
17469;0
17473;3
17476;0
17484;0
17487;190
17495;0
17496;6
17526;0
17555;0,985
17640;12
17642;14
17703;0
17716;0
17721;0
17773;8000
17808;20
17830;12
17831;31
17850;92
17437;0
17460;0
17479;0
17488;224
15701;0
15705;0
15716;0
15717;0
15725;2
15744;0
15756;0
15408;0
15564;20
15583;0
15715;0
15723;0
15753;0
15755;2
15762;0
15773;1
15775;2
15779;0
15781;3
15796;0
15898;0
15902;344
15918;24
14452;50
14454;118
14564;989
14608;674
14610;51
14614;23
14648;0
14656;42
